date,attendences,avg_temp,max_temp,min_temp,precipitation,max_hourly_rain,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,press_count,press_titles,press_emb_0,press_emb_1,press_emb_2,press_emb_3,press_emb_4,press_emb_5,press_emb_6,press_emb_7,press_emb_8,press_emb_9,press_emb_10,press_emb_11,press_emb_12,press_emb_13,press_emb_14,press_emb_15,press_emb_16,press_emb_17,press_emb_18,press_emb_19,press_emb_20,press_emb_21,press_emb_22,press_emb_23,press_emb_24,press_emb_25,press_emb_26,press_emb_27,press_emb_28,press_emb_29,press_emb_30,press_emb_31
2021-01-11,330,-8.1,-2.9,-13.7,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,"임시정부 수립 주역 윤현진 선생 유품 '귀향' | 충남도, 정부예산 8조 원 확보 총력 | ‘임시정부 수립 주역’ 윤현진 선생 유품 고향으로 돌아왔다 | 황두연과 국채보상운동 함께한 황학성 선생 정부서훈 추진 나서 | [사설] 충남 핵심 사업 내년 예산에 승부 걸길 | 임시정부 초대 재무차장 '윤현진 선생' 유품 21점 '귀향'",-0.065581284,0.040650934,-0.0051654195,-0.05760379,0.051802844,-0.12416344,-0.1339326,-0.0018700063,-0.0007116515,0.051361337,0.017597502,-0.045436427,0.10848597,-0.06182524,-0.12993242,-0.056868177,-0.06801707,0.13719065,0.014491893,-0.040866025,-0.03358577,0.0772535,0.077419996,-0.006226249,-0.1765837,0.04772664,-0.05975745,-0.022232492,0.046467513,0.113296285,0.04237175,-0.12023183
2021-01-12,934,-3.9,2.4,-11.0,0.1,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,"제주 보훈청, 2021년도 ‘제주 출신 이달의 독립유공자’ 선정 | 양산시립박물관, 임시정부 수립 주역 윤현진 선생 유품 귀향 | 충남도, '전기차 공용충전소' 인프라 확대 | 임시정부 수립 윤현진 선생 유품 '귀향' | [리포트]서해 KTX, 충청 철도 건설.. 이달에 윤곽 나온다 | 천안시, 위기를 넘어 새로운 도약 해 ‘힘찬 출발’ | [[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] 왕청현 일대 토지 소유 | 국채보상운동 함께한 황두연과 황학성 선생 정부서훈 추진 나선다 | 천안시, '천안12경' 현 실정에 맞게 재선정 추진 | '임시정부 수립 주역' 윤현진 선생 유품 '귀향'",-0.06401183,0.02650036,-0.0057824906,-0.060094066,0.04175301,-0.12979022,-0.13785398,-0.022938333,0.019578721,0.045036566,0.021321313,-0.051484793,0.09758414,-0.046609536,-0.12983894,-0.060760975,-0.052780844,0.13126293,0.028334137,-0.04817944,-0.039196044,0.07929744,0.07904607,-0.004753094,-0.17097121,0.03812142,-0.06896084,-0.02070146,0.02860158,0.11389238,0.053603947,-0.117232196
2021-01-13,1313,2.1,9.1,-6.1,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,"김해지역 독립운동 인물·역사 한곳서 한눈에 | 김해시, 김해3.1독립운동 기념조형물 설치 | [신년 인터뷰] ""도정 운영 최우선…도민 동의한다면 대권 도전"" | 임시정부 수립 주역' 윤현진 선생 유품 '귀향' | 경남 양산지역 공공시설 잇따라 건립 계획…시, 공공시설과 신설 | [박동규의 민심레이더] 남북, '봄날'로 돌아갈 수 있을까 | 국채보상운동 함께한 황두연, 황학성 선생 '정부서훈 추진'",-0.06947464,0.046360977,-0.019594025,-0.03419976,0.043742977,-0.116557784,-0.12850465,-0.004191855,0.0077899788,0.03876374,-0.00036637066,-0.046067417,0.1019049,-0.053754844,-0.1278458,-0.051454403,-0.062027473,0.105765834,0.012081344,-0.043965258,-0.031855214,0.08332586,0.084344804,-0.023254763,-0.17298168,0.04856503,-0.07187512,-0.024694223,0.05189683,0.104142845,0.04929524,-0.10563536
2021-01-14,1332,1.1,9.4,-5.3,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,[기고] 묵묵히 흔들림 없이 우보만리!,-0.05340246,0.06496676,-0.032619912,0.006062558,0.03863231,-0.088110685,-0.14054078,0.003889963,0.005985493,0.0012966618,-0.019042913,-0.03825243,0.08858394,-0.09537918,-0.13494536,-0.066843644,-0.053558752,0.06555756,0.033437666,0.0029852223,-0.0064347684,0.08338138,0.08441802,-0.04102037,-0.12137226,0.07016339,0.002343603,-0.026886217,0.07897831,0.061262693,0.041998457,-0.054784015
2021-01-15,936,3.6,12.2,-2.8,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2021-01-16,3348,-2.7,1.9,-5.5,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,"혁명가, 사회주의 소련에서 '반혁명' 혐의로 처형되다 | 박상돈 천안시장 ""혁신적 스마트 교통도시 기반구축에 최선""",-0.060835518,-0.011671271,-0.03334044,0.009264771,0.010013642,-0.11709277,-0.13298766,-0.012696058,0.017291429,-0.0015979074,-0.03131695,-0.016333574,0.0745823,-0.037435975,-0.12677129,-0.059402004,-0.045150433,0.064434916,0.026251819,0.0095790755,0.0042645484,0.036339097,0.11040502,-0.05653124,-0.15013859,0.03234497,-0.03624632,-0.043614365,0.085074246,0.09306753,0.043768905,-0.09708476
2021-01-17,3778,-4.7,0.1,-11.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,'부부 나이 합치면 198살'…결혼 생활만 77년째 우병근·김순옥 씨 부부,-0.07764287,0.050106343,-0.021775331,-0.109044366,0.05674357,-0.14694068,-0.121938616,0.020634793,-0.0045371074,0.068627246,0.07137654,-0.0725418,0.15539297,-0.056924056,-0.14230171,-0.061809972,-0.06139733,0.16157237,0.05673426,-0.05455126,-0.03832145,0.06450831,0.08730136,0.046079524,-0.18649527,0.03367255,-0.08677136,-0.031043302,0.038179148,0.13324413,0.0433456,-0.16878897
2021-01-18,722,-3.1,4.4,-7.7,1.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,"김포시독립운동기념관, 2021 전문적인 현충시설로 거듭난다 | '달력도 훌륭한 교재'…대구 신기중과 독립운동정신계승사업회가 만든 달력들 | [[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] 형제들과 군무도독부 ... | 상하이 임정 요인 집단거주지 인천항에 복원되나 | 남양주 근처 역사 유적지를 둘러보며 알게 된 사실들",-0.06891064,0.041268796,0.013450036,-0.05115526,0.046240404,-0.14082815,-0.1239986,-0.020296112,0.021665381,0.051928677,0.0143485665,-0.06649781,0.10809252,-0.049974404,-0.1356519,-0.058165267,-0.05281104,0.12641537,0.021572549,-0.039269544,-0.029931208,0.09053558,0.09192158,-0.016847197,-0.16944546,0.051653303,-0.06672602,-0.023676142,0.022205597,0.1155874,0.06328273,-0.12886569
2021-01-19,439,-7.2,-0.5,-13.9,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,[[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] 연합부대 대한북로독군...,-0.06932362,0.06970673,-0.014718807,-0.07130936,0.06259302,-0.12115086,-0.1397248,-0.00027333293,0.0010806657,0.06191696,0.04040203,-0.057308152,0.12946063,-0.031921886,-0.12234807,-0.052353986,-0.06774134,0.12855205,0.034947168,-0.054077506,-0.041412324,0.07530211,0.089392945,0.008712381,-0.18939948,0.047612205,-0.050986495,-0.037040208,0.055984534,0.101969674,0.043190435,-0.13900092
2021-01-20,560,-3.1,6.9,-11.7,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,코로나19 여파 독립기념관 입장객 반토막 | [인사] 경상북도 | 권칠승 중기장관 후보자…기업·지방의회부터 '잔뼈' | [박동규의 민심레이더] 이젠 '경제 대사면'을 생각할 때다 | 中企·자영업자들 일상 회복에 집중,-0.06896832,0.02576254,-0.025307175,-0.0037358236,0.03529097,-0.068362065,-0.11928013,0.0039390903,-0.003843343,0.010523915,-0.028842783,-0.048821867,0.07321853,-0.06579881,-0.13120931,-0.033902787,-0.041565448,0.076613545,-0.010530744,0.002902126,-0.030203685,0.0745793,0.07582607,-0.063139826,-0.14645424,0.06358895,-0.041330297,-0.032019377,0.065700404,0.08841242,0.04098774,-0.08421669
2021-01-21,444,3.8,9.1,-3.0,7.9,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,"[[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] 국치 13년만에 최대규... | 보험연수원, 제18대 민병두 원장 취임 | 민병두 보험연수원장 취임 ""경쟁력·위상 강화 기대""",-0.096383154,0.044384908,-0.0065516597,-0.09149577,0.047653414,-0.116289206,-0.11733377,0.0127754025,-0.0015111361,0.07125686,0.040722776,-0.04922363,0.11226715,-0.043799184,-0.14230427,-0.042374272,-0.06357562,0.14847995,0.04407693,-0.039799005,-0.019842759,0.06892893,0.07052936,-0.004411824,-0.18609215,0.045945145,-0.06592765,-0.01270907,0.04658059,0.14104934,0.055068746,-0.14789878
2021-01-22,505,6.0,8.8,3.8,1.4,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,"황기철 보훈처장 창원 방문…""보훈선양 분위기 확산시킬 것"" | 백군기 용인시장, 올해 시정 운영 발표..""미래변화를 선도하는 친환경 경제자...",-0.08780052,0.026178502,-0.013421689,-0.09510655,0.06392245,-0.11242458,-0.13908766,0.0052359793,-0.009467179,0.062349755,0.016851733,-0.02245505,0.11751829,-0.016130645,-0.14596757,-0.022385204,-0.06151175,0.12336695,0.021096025,-0.04508961,-0.04940077,0.06112462,0.07403766,-0.0038427524,-0.19711101,0.054080516,-0.06273307,-0.044511124,0.071088396,0.115419,0.049638316,-0.14010909
2021-01-23,1901,8.3,12.2,2.6,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,한국과 인연 있던 행크 애런…1982년 내한해 친선경기 가져,-0.073673286,0.060023922,-0.011057065,-0.049851403,0.03184808,-0.104969956,-0.10039412,0.019733615,0.011399619,0.046319474,0.024866771,-0.056621313,0.09474261,-0.06396422,-0.13939679,-0.042859796,-0.052053243,0.08918294,0.043708052,-0.008704534,-0.022263888,0.08069675,0.081183866,-0.047255315,-0.16302827,0.04547543,-0.039341036,-0.033418447,0.02090664,0.10214166,0.03869717,-0.10634385
2021-01-24,2838,5.9,12.5,-0.4,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,"이 모두 빠지고 혀 닳아 없어져 고종은 정말 독살됐나 | 판문점 찾고서 성금 냈던 ‘홈런왕’ “스포츠는 최고의 긴장 해소제” [박동... | '반크 온라인 인턴' 美하와이대 학생들, 한국 문화·역사 홍보",-0.061536748,0.056535568,-0.029063042,-0.013263786,0.06800696,-0.08723387,-0.13744631,0.019871417,0.0006040018,0.017283544,-0.021600273,-0.038791873,0.0680475,-0.058922023,-0.13890576,-0.06577623,-0.05907995,0.062644824,-0.0056913756,0.013247094,-0.04349207,0.09978651,0.06502032,-0.06963173,-0.15991986,0.06789547,-0.051286075,-0.024729755,0.05472655,0.097083725,0.033261698,-0.08444403
2021-01-25,562,4.9,13.0,-0.6,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,"신임 12대 한시준 독립기념관 관장 취임 | [지자체의 SR] 백군기 용인시장 ""친환경 경제자족도시 실현 한발 더 나아갈 것...",-0.06403467,0.021079034,-0.0012875265,-0.019918816,0.027579151,-0.09836696,-0.108705506,0.0056632813,-0.002554452,0.008255806,0.0006883547,-0.02460525,0.113997236,-0.07957702,-0.13951641,-0.0227443,-0.064596884,0.104472876,-0.009505078,0.003258476,-0.018958576,0.09027769,0.07211278,-0.05495572,-0.1486851,0.06814547,-0.05901115,-0.05154201,0.065050006,0.0995837,0.037550952,-0.12620816
2021-01-26,424,4.2,7.3,1.4,2.9,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,"[단독]독립기념관에 일제 맞서 싸운 韓中 역사관 만든다 | 독립기념관 새 관장, 묵은 숙제 풀까  | [신년 인터뷰] 박상돈 천안시장 “백신 보급, 모두가 일상으로 돌아가길 간절... | 천안시, 3500명 노인일자리 창출에 '125억 원 투입' | 천안시, 3500명 노인일자리 창출에 125억 원 투입 | 천안시, 3500명 노인일자리 창출에 125억 원 투입 | 천안시, 3500명 노인일자리 창출에 125억 원 투입",-0.06143236,-0.01999515,-0.020932656,-0.010378938,0.019856498,-0.090342484,-0.14194998,0.016507756,0.0019455049,0.011149447,-0.026656553,-0.04560274,0.0822035,-0.07036545,-0.12655096,-0.021601044,-0.043795493,0.06676367,0.020949889,0.031419083,-0.00040736794,0.057318427,0.09683719,-0.0450503,-0.1523602,0.057246197,-0.06772268,-0.031088252,0.05993242,0.089869216,0.07009165,-0.11760682
2021-01-27,1034,1.9,7.1,-2.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,"100년 전 독립신문 활자 ‘독립기념관체’ 무료로 쓰세요 | 독립기념관 전용 서체 '독립기념관체' 무료 배포 | [[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] 하늘도 도운 봉오동대... | 한시준 독립기념관장 | 계룡시, 상반기 지방재정 신속집행 속도 | [박동규의 민심레이더] 대선 주자들의 '정치 공학'과 '방정식' | 계룡시, 대규모 투자사업 추진상황 점검회의",-0.06471212,0.031232502,-0.0034225835,0.010147236,0.02986865,-0.07909821,-0.12838137,0.0029330598,-0.017915064,-0.025333356,-0.016025843,-0.05504655,0.098545186,-0.09732283,-0.13953115,-0.048707895,-0.06456722,0.08221264,-0.016053667,-0.020557405,-0.009803999,0.086081654,0.10364713,-0.06485364,-0.14323595,0.06271,-0.043050576,-0.045638636,0.079651296,0.07805497,0.04517837,-0.08591443
2021-01-28,922,-3.0,2.7,-7.3,2.4,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0,"독립기념관 전용 서체 ‘독립기념관체’ 무료 배포 | 독립기념관, 독립정신 담은 '독립기념관체' 무료 배포 | '독립기념관체' 무료 배포…한글 2780자 영문 94자 등 | 독립기념관 전용 서체 '독립기념관체' 무료 배포 | <현안 인터뷰-황기철>“독립·호국·민주, 어느 한쪽으로도 치우치지 않는 보... | 독립기념관, 전용 서체 무료 배포 | 창원시, 시민체감형 복지서비스 제공기반 구축 | 창원시, 시민체감형 복지서비스 제공기반 구축 | 백성들 억울함 풀어준 암행어사 박문수 잠든 천안",-0.08194071,0.036086697,-0.007847001,-0.0026807091,0.03906574,-0.10032716,-0.12650162,0.0023297481,-0.014124559,-0.0060582273,6.588781e-05,-0.063672476,0.10364622,-0.07192204,-0.1709557,-0.03558255,-0.09475267,0.09141246,-0.03418224,-0.04389453,-0.008942641,0.07893439,0.12207718,-0.05510541,-0.15041077,0.06604895,-0.05602812,-0.038794152,0.07470079,0.09687129,0.043938067,-0.107813
2021-01-29,1623,-7.7,-3.6,-11.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, 대구사범학교 청년들의 '다혁당' 기린다 | 대구 비밀결사 조직한 3명의 선생…2월의 독립운동가 선정 | 대구사범 ‘비밀결사’ 권쾌복·배학보·유흥수, 2월의 독립운동가 선정 | 보훈처, 2월의 독립운동가에 권쾌복·배학보·유흥수 선정 | 대구사범학교 항일 비밀결사 결성한 고 권쾌복·배학보·유흥수 선생, 2월 독... | 2월의 독립운동가에 권쾌복·배학보·유흥수 선생 | 대구사범학교 비밀결사 '다혁당' 결성 3인, 2월 독립운동가 선정 | 민주노총, 경북도청 앞 천막농성 | [신간│명성황후 평전·이상설 평전·서재필 평전·유인석 평전] 명성황후·이... | [박동규의 세상만사] '약' 주고 '병' 주는 보건복지부",-0.08113086,0.03200683,-0.005125124,-0.051656544,0.043522567,-0.11204397,-0.13058987,0.013334885,0.00026421808,0.04034404,0.03438172,-0.05500642,0.108197965,-0.058904305,-0.14425339,-0.057319675,-0.06948924,0.116105944,0.035143595,-0.02955802,-0.030510217,0.0812877,0.070627615,-0.0088413805,-0.18193376,0.039868075,-0.049072098,-0.012545809,0.0749716,0.09595065,0.042396247,-0.11381075
2021-01-30,897,-1.3,7.6,-11.7,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,"독립기념관, 2월 독립운동가 권쾌복·배학보·유흥수… 전시회 개최 | 전남서부보훈지청, 함평군 청소년 문화의 집에 보훈테마활동 우수기관 표창장...",-0.09465061,0.03457406,0.0052444087,-0.04811596,0.04144866,-0.11070618,-0.13372503,0.0077586956,0.007279752,0.025727222,0.017809147,-0.05899355,0.115989335,-0.06201125,-0.1604277,-0.04573426,-0.06843506,0.12575693,0.032957826,-0.03453707,-0.042811707,0.11012043,0.0851423,-0.035248794,-0.19058213,0.04951133,-0.059008613,-0.01609113,0.08139162,0.10488428,0.050819993,-0.13325754
2021-01-31,1194,1.3,10.9,-6.9,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,"독립기념관, 2021년 2월의 독립운동가 전시회 개최 | 2월의 독립운동가, 권쾌복·배학보·유흥수 선생 선정 | 독립기념관, 다혁당을 이끈 권쾌복·배학보·유흥수선생 2월의 독립운동가로 ... | 창원시 시민체감형 복지서비스 제공기반 구축한다",-0.06639757,0.008352336,-0.018224578,-0.016916307,0.047097124,-0.05432622,-0.10433944,0.01154444,-0.01370764,-0.0074427277,-0.0022821105,-0.055414997,0.094546,-0.07108267,-0.17243159,-0.031999394,-0.03806911,0.085160896,-0.006913781,-0.028120289,-0.021110155,0.09234502,0.08531783,-0.058392044,-0.17085016,0.055282205,-0.026414255,-0.017800659,0.10647936,0.085703366,0.030539643,-0.06200605
2021-02-01,465,5.5,11.5,0.9,5.6,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,"독립기념관, 3.1절 기념 '만세재현운동 온라인 이벤트' 실시 | 독립기념관, 3.1절 기념 '만세재현운동 온라인 이벤트' 실시 | 독립기념관, 3.1절 기념 '만세재현운동 온라인 이벤트' | 2021년 2월의 독립운동가, 권쾌복 · 배학보 · 유흥수 선생 선정 | 백군기 용인시장, “난개발 오명 씻고 세계적 반도체 도시로” | [밀물썰물] 구명학교 | '진주학 총서, 역사도시 기록하는 또 하나의 시작점",-0.06531234,0.036617614,-0.009404009,-0.01608594,0.029752305,-0.0880082,-0.12750585,-0.014882069,0.015723221,-0.013920736,-0.008967988,-0.029606754,0.08880701,-0.07791363,-0.15223397,-0.04233517,-0.064800076,0.068403095,-0.010728698,-0.00047497638,-0.046694014,0.095666334,0.075634815,-0.055931944,-0.14132723,0.050085172,-0.0514171,-0.043268476,0.06689266,0.088288456,0.058978662,-0.07641222
2021-02-02,2233,-4.0,1.0,-6.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,-0.059113808,0.049278006,-0.04165333,-0.00235668,0.036502462,-0.11307298,-0.05586378,0.022829719,-0.022006718,-0.014589231,-0.033636693,-0.025775114,0.12476952,-0.15255022,-0.17033929,-0.018486217,-0.013484448,0.11502063,-0.036652446,0.010184698,0.036428593,0.0922533,0.0837511,-0.03937439,-0.13368009,0.08887066,-0.11443314,-0.0138579905,0.050140195,0.10886709,0.04193622,-0.095955186
2021-02-03,404,-3.4,3.0,-11.7,0.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"'남산예장자락' 재생사업 5월 마무리…아픈역사 회복 중점 | ‘중정 고문실’있던 남산 예장자락, 역사현장으로 재탄생 | 옛 중앙정보부 터 '남산 예장자락', 녹지공원으로 재탄생 | 서울 남산예장자락, 아픈 역사 기억의 공간으로 재탄생 | [르포] 남산의 광복, 115년만에 시민품에 안긴 '남산예장자락공원' | [르포]'일제·군사독재 어두운 역사' 남산예장자락 115년만에 시민품으로",-0.057286322,0.040700316,0.010395924,-0.027436288,0.033743292,-0.117814794,-0.12797226,-0.010600636,0.016832381,-0.0056261793,-0.029489744,-0.07475892,0.082083434,-0.07289455,-0.1358558,-0.03401156,-0.06899958,0.06917864,-0.0027055256,-0.025885096,-0.007900275,0.104906246,0.103889294,-0.05286289,-0.14010042,0.06786757,-0.0648057,-0.040034033,0.038152125,0.0731055,0.06378058,-0.11936365
2021-02-04,652,-2.3,1.5,-7.0,0.8,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"“공부할수록 ‘독립운동사는 위대한 학문’ 뼈저리게 깨닫죠” | 경북도교육청, 독립운동길 탐방 교재 잇따라 발간 | 경북교육청, ‘다시 걷는 경북의 독립운동길’ 탐방 교재 제작 | 경북교육청, 경북 독립운동길 탐방 교재 제작 | 경북교육청, 독립운동길 탐방교재 제작 | 독립기념관, 2021년 2월의 독립운동가 전시회 | 경북교육청, ‘다시 걷는 경북의 독립운동길’ 탐방 교제 제작 | 경북교육청, 독립운동길 탐방교재 제작 | 경북교육청, 지역 독립운동가 이야기 엮은 탐방 교재 `제작` | [목요초대석] '불꽃으로 살고 별빛이 되다' 김용균 바른 대표변호사",-0.061183978,0.0029813051,-0.040754773,-0.016081627,0.049659148,-0.065936066,-0.112939,0.0063720755,-0.03600476,-0.008640546,-0.005799441,-0.052240938,0.04994901,-0.06621915,-0.17256212,-0.035315208,-0.05888045,0.07617499,0.0044322945,-0.037803277,-0.02151936,0.07968275,0.06597668,-0.057755932,-0.18091634,0.03938377,-0.05328876,-0.0080415085,0.09402284,0.113866575,0.04791051,-0.078464724
2021-02-05,530,-1.2,7.6,-8.4,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"경북교육청, 독립운동길 탐방교재 제작 | 대구사범학교 청년들, 항일 비밀결사 ‘다혁당’ 조직",-0.036428124,0.005966317,-0.02250214,-0.031320658,0.037238847,-0.08189581,-0.11068444,-0.011363767,-0.026727574,-0.008533403,-0.013334528,-0.043734983,0.05739044,-0.06848312,-0.14298174,-0.046939403,-0.06855956,0.08276954,0.018081594,-0.038978487,-0.034334496,0.08117364,0.057241615,-0.03848597,-0.17608613,0.02694527,-0.05998871,0.0044804513,0.08487546,0.104726724,0.04961358,-0.086072475
2021-02-06,874,4.0,11.7,-4.4,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,[[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] '자유시 참변' 독립군...,-0.07726255,0.05735121,-0.016115747,-0.09233966,0.067468844,-0.12755908,-0.13304889,0.0012533013,-0.004556576,0.057228796,0.045634713,-0.058770977,0.13642433,-0.03679324,-0.14671044,-0.049694084,-0.0697718,0.14055179,0.05053782,-0.066543356,-0.048051693,0.064358175,0.0896319,0.037491187,-0.1993779,0.037456278,-0.061434526,-0.033627253,0.07030926,0.10484922,0.035605486,-0.15667847
2021-02-07,1282,4.0,8.7,-1.5,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"한시준 독립기념관장 ""독립정신은 불가능에 맞선 도전정신…대한민국 발전 이... | [[김삼웅의 인물열전] 무장독립투사 최운산 장군 평전] 정보력으로 직할부대원...",-0.08041403,0.053529873,-0.015083526,-0.06081713,0.06807903,-0.115445,-0.13431671,0.012726838,-0.012444148,0.048341665,0.032549847,-0.07118038,0.121315844,-0.033557393,-0.12279283,-0.051423788,-0.066324264,0.112179026,0.037686054,-0.048375405,-0.03712089,0.07226507,0.08395491,0.0012504756,-0.1807018,0.039142527,-0.03938056,-0.039484628,0.08230742,0.08684325,0.042543642,-0.12436337
2021-02-08,740,-2.1,0.8,-3.9,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"아동권리보장원-독립기념관 '아동권리·독립운동 가치 확산' MOU | 독립기념관-아동권리보장원, 업무협약 체결 | 독립기념관-아동권리보장원과 업무협약 체결 | 독립기념관-아동권리보장원과 업무협약 체결 | 독립기념관, 아동권리보장원과 업무협약 체결 | 독립기념관-아동권리보장원과 업무협약 체결 | 독립기념관ㆍ아동권리보장원 업무협약 체결 | 독립기념관-아동권리보장원, 아동권리 존중 문화·독립운동 가치 확산 '맞손' | 황푸군관학교, 한인 청년을 조련한 '혁명의 요람'",-0.067558035,0.04628587,-0.009832883,-0.07582151,0.070885055,-0.14627422,-0.116681665,0.0031148791,0.007367052,0.041195713,0.033584572,-0.06929933,0.104195856,-0.0503393,-0.15969223,-0.06649209,-0.06508143,0.15602432,0.041432273,-0.056039125,-0.022268012,0.07912127,0.07530321,0.022961915,-0.20407453,0.038102727,-0.08325942,0.012708627,0.042324293,0.11658156,0.0516536,-0.1540493
2021-02-09,745,-1.6,5.1,-8.4,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,"아동권리보장원, 독립기념관과 업무협약 체결 | 충남서부보훈지청, 이달의 독립운동가 권쾌복·배학보·유흥수 선생 선정 | [단독] 의원 15% 부적절 겸직…이해충돌방지법 ‘하세월’ | 컬처플러스, 신간 '나성에 가면' 발간",-0.08788049,0.04789869,-0.00650278,-0.078340836,0.05723974,-0.12515177,-0.12915342,0.010317057,0.00095110387,0.056229595,0.030571964,-0.06249181,0.10483915,-0.0427697,-0.15329288,-0.060754538,-0.075782,0.12420358,0.024347518,-0.03446866,-0.037116785,0.07721119,0.07552683,0.012204178,-0.17652178,0.048836797,-0.054509204,-0.012364462,0.058221232,0.11916185,0.049443454,-0.11963164
2021-02-10,426,0.2,8.3,-6.7,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,"만민공동회 대구독립운동기념관 건립 추진 거리 홍보 | [책소개] 나성에 가면 | [신간] 김완중 전 LA총영사, 에세이집 '나성에 가면' 펴내 | [신간] 한인들의 이야기를 담은 에세이집 '나성에 가면' | [진중권의 퍼스펙티브] ""그들의 조국은 한국이 아니다, 민주당 586의 망상"" | 국회의원 47명 '겸직 불가' 판정…'이해충돌방지법'은 차일파일",-0.0760113,0.03657143,-0.024373103,-0.05502037,0.039165378,-0.09828265,-0.14679019,0.011263117,-0.0040799435,0.043793973,0.012463031,-0.047240585,0.11527909,-0.052045174,-0.11900428,-0.050143972,-0.06280858,0.098122194,-0.014580555,-0.025132803,-0.025046691,0.069033176,0.07695216,-0.020175487,-0.16021553,0.042265892,-0.03221584,-0.04371741,0.07712298,0.09299983,0.03735825,-0.10599963
