date,attendences,avg_temp,max_temp,min_temp,precipitation,max_hourly_rain,Mon,Tue,Wed,Thu,Fri,Sat,Sun,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,press_count,press_titles
2022-01-12,1687,-7.3,-1.4,-13.8,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.0,"경북도·독립운동기념관, 류인식·이기찬 관련 도서 발간 | 광주학생독립운동기념관, 전국 현충시설 만족도 조사서 1위 | 민주당, 경상북도독립운동기념관 참배 | 경북 독립운동가 문집 한글로 만난다 | 경북독립운동기념관서 분향하는 송영길 민주당 대표 | 핍박받으며 '신생명'에 기고 [김삼웅의 인물열전 / 민족대표 33인 박동완 평전... | 민주당 경북선대위 안동서 출범… ""대선 승리 주역 되겠다"" | 민주당, 안동 백하구려 역사현장서 대한민국 대전환시대 출발 | 민주당 대구·경북 선대위 출범 | 민주당 12일 대구·경북서 '대전환선대위' 출범...이재명 승리 결의 | [포인트공감] 12일 정치·국회 일정"
2022-01-13,1391,-5.3,-1.5,-9.4,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,"독립기념관, 이상재 선생 민족운동 자료집 내 | 경북도, '독립운동가 문집 국역본' 발간 | 경북도, 독립운동가 문집 국역본 발간 | 경북도, 국역 동산문고·국역 지산유고 발간 | 민주-국힘 경북선대위 안동에서 출범한 이유는 "
2022-01-14,1763,-5.2,1.4,-11.7,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,‘제2의 이재명’ 온다…화성시에 부는 ‘서철모’ 열풍 | 대구경북도 대선 경쟁…지역별 선대위 체제
2022-01-15,3824,-2.3,4.2,-8.8,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,흥업구락부 등 민족운동에 앞장 [김삼웅의 인물열전 / 민족대표 33인 박동완 ...
2022-01-16,3849,-0.6,3.2,-4.8,0.2,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,
2022-01-17,411,-4.7,1.7,-11.3,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,
2022-01-18,1660,-7.2,0.1,-14.2,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,"익산 항일독립운동 기념관 조성 ‘속도’ | 익산시, 항일독립운동 기념관 건립 속도 | 익산 항일독립운동 기념관 건립 2월말 준공 전망 | 익산시, 항일독립운동 기념관 조성 최종보고회 개최 | 익산시, 항일독립운동 기념관 조성 보고회 개최 | 익산 항일독립운동 기념관 건립 ‘속도’… 내달 공사 마무리 | 익산 항일독립운동 기념관 조성 '속도'"
2022-01-19,1491,-5.8,0.4,-12.5,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,"익산시, 항일독립운동기념관 건립 가속도…2월까지 공사 마무리 | 영천초, 호국보훈테마활동 운영 우수기관 선정"
2022-01-20,1721,-5.5,2.5,-12.7,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,
2022-01-21,1705,-4.7,5.3,-12.7,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,"광복회 등 독립단체 ""임시정부 초대 기념관장 밀실 임명 중단해야"" | [이기홍 칼럼]필패 종양 못 도려내는 이재명과 윤석열 | 김포시, '방방곡곡 모바일 스탬프 투어' 개시 | 김포시, 2022년 모바일 스탬프 투어 개시 | 김포시, 오는 1월 24일 '2022년 김포 방방곡곡 모바일 스탬프 투어' 개시"
2022-01-22,3488,0.7,8.5,-7.4,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,국채보상운동 부산지회···한국여성독립운동연구소와 ‘맞손’ | 김포 속살찾기 24일개시…모바일 스탬프투어
2022-01-23,4608,2.3,9.3,-3.2,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.0,"밀양 독립운동 중심에 서다 역사의식 고취 | 초대 임정기념관장 논란확산, 지정선임에 반발 청와대 국민청원까지 번져 | [설 특집] 명절 스트레스, 자연 속에서 날려 버리세요 | [김포시] 방방곡곡 '모바일 스탬프 투어' 개시 | 2022년 김포 방방곡곡 모바일 스탬프 투어 시작 | 김포 ‘방방곡곡 모바일 스탬프 투어’ 개시 | 김포 명소 모였다 모바일 스탬프 투어 뜨거운 반응"
2022-01-24,358,2.8,9.2,-5.5,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,"밀양교육지원청, ‘밀양 독립운동사 아카데미 전국화 연수’ 개최 | 밀양 독립운동사 아카데미 전국화 연수 | 전국의 선생님들, 밀양의 독립운동을 배운다"
2022-01-25,1442,2.3,4.4,0.5,0.5,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,"양평군 몽양기념관 리모델링 후 재개관 | 경북독립운동기념관·경북소방학교 교류 활성화 협약 체결 | 양산 영천초, 호국보훈테마활동 운영 우수기관 선정 | [신년 인터뷰] '軍문화엑스포' 성공·국방안보 관광 메카 주력"
2022-01-26,1331,1.3,6.1,-2.1,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0,"경북도-독립운동기념관, '경북 독립운동 굿즈' 전시 | '경북 독립운동 굿즈(상품)' 북카페에서 만난다 | '경북 독립운동 굿즈', 경북도청 북카페에서 만난다 | 제주항일기념관, 올해의 독립운동가 기획전 개최 | 제주항일기념관, '올해의 독립운동가' 기획전 개최"
2022-01-27,1342,-1.2,4.5,-6.4,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,‘경북 독립운동 굿즈(상품)’로 경북의 독립운동 정신 알린다!
2022-01-28,1462,-1.6,2.9,-5.8,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,"2월의 독립운동가에 강기덕…통일정부 시도하다 北 피랍 | '2월의 독립운동가' 신간회 활동 강기덕 선생 | 보훈처 '2월의 독립운동가' 신간회 활동 강기덕 선생 | 독립기념관, 2022년 2월의 독립운동가 전시회 개최 | 독립기념관, 2022년 2월의 독립운동가 전시회 개최 | 2월의 독립운동가에 3.1운동에 헌신한 강기덕 선생 선정 | ‘군번 없는’ 여성의용군 ‘2월의 6·25 전쟁영웅’…자원입대해 유격·첩보..."
2022-01-29,2396,-3.5,1.6,-8.2,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,
2022-01-30,3222,-4.1,2.5,-11.3,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0,"독립기념관, 2월의 독립운동가 ‘강기덕 공훈 전시회’ | 독립기념관, 2월 독립운동가 강기덕 선생 전시회 개최 | 독립기념관, 2022년 2월 독립운동가 강기덕 선생 선정"
2022-01-31,3482,-2.3,5.5,-10.9,0.8,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,이편지 보시거든 이사람 본것같이...
2022-02-01,1763,-0.5,1.0,-1.8,0.7,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"'광복 이후에도 조국에 헌신' 강기덕 선생 '이달의 독립운동가' 선정 | [충청도 핫플레이스] 천안 독립기념관, 강인한 독립 의지·자주정신 배우다"
2022-02-02,2297,-2.4,0.7,-7.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"독립기념관, 2월 독립운동가 강기덕 선생 선정 | 시민외면 양산천 구름다리, 지역 명소로 거듭난다"
2022-02-03,1678,-3.6,1.8,-9.1,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"산청군, 독립운동 100주년 테마공원…34억5천만원 투입 | 독립기념관, 2월의 독립운동가 전시회 개최 | 산청군, '유림독립운동 100주년 테마공원 조성 사업' 완료 | '산청 유림독립운동 100주년 테마공원' 조성 완료 | 산청군, 유림독립운동 100주년 테마공원 조성 완료...관광자원화 사업 탄력 [... | 산청 유림 독립운동 100주년 테마공원 완공 | 산청 유림독립운동 테마공원 완공 | 독립운동과 그로 인한 옥고로 살아온 강기덕 선생 2022년 2월의 독립운동가로 | 산청 유림독립운동 100주년 테마공원 조성 | 산청군, ‘산청 유림독립운동 100주년 테마공원’ 조성 완료"
2022-02-04,1576,-4.0,0.9,-7.4,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,"독립기념관, 신간회 헌신한 강기덕 선생 '2월 독립운동가' | 산청군 '독립운동 100주년 테마공원' 조성 완료…34.5억원 투입 | 산청군 유림독립운동 100주년 기념공원 완공 | [산청군 소식] 유림독립운동 100주년 테마공원 조성 등 | 신간회에 헌신한 강기덕 독립운동가"
2022-02-05,2808,-5.1,-0.7,-8.5,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
2022-02-06,3178,-4.0,2.9,-11.8,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3.0,"2월의 독립운동가 강기덕 선생 | 산청군, '독립운동 100주년 기념 테마공원 조성 사업' 완료 | 독립운동가 강기덕 선생 조국 헌신"
2022-02-07,275,-3.0,2.3,-10.7,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,경남 산청군 '유림독립운동 100주년 테마공원' 조성
2022-02-08,1781,-1.5,5.8,-8.3,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,‘산청 유림독립운동 100주년 테마공원’ 조성 완료 | 기고·정종재> 민주시민교육의 길을 걸으며
2022-02-09,1727,-0.4,7.6,-9.4,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,함안의 역사를 품은 길을 거닐다 '대암 이태준 기념관   함안독립공원' [기획... | '몽골의 슈바이처' 이태준을 경남 함안서 만나다 | 함안군의 역사를 품은 길…대암 이태준 기념관·함안독립공원
2022-02-10,1550,1.1,7.3,-4.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,"[기획특집] 함안군 ""역사 품은 길 거닐며 독립운동 발자취 느껴보세요"" | 함안의 역사를 품은 길을 거닐다 | 이번주의 문화소식"
2022-02-11,1749,0.7,9.8,-7.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
2022-02-12,5041,2.3,11.3,-3.3,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,"이재명 ""尹 신천지 압색 반려, 특검으로 규명하고 책임 물어야""(종합) | 이재명 ""세종시 행정수도 명문화""…육사 안동 이전 못박아(종합) | 이재명 ""尹 신천지 압수수색 반려는 직무유기 중범죄"" | 이재명 ""육사 이전 경기북부 주장했던 건 도지사였으니까"" | 이재명, '육사 이전 반발' 충남에 ""만족할 충분한 대안 준비"""
2022-02-13,4829,2.6,10.8,-3.3,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"호남 표심잡기 여·야 기세싸움 치열…15일 공식 선거운동(종합) | 李, ""육사 안동 이전"" 재천명…안동선 ""환영"" 현수막 | [영상]공식 선거전 앞두고 독해진 이재명…윤석열에 의혹 '십자포화' | 호남·제주권 청년들, 광주서 10시39분에 `1039인 윤석열 대선후보 지지선언` | 호남·의왕, 재외 국민 지지 선언에…尹 “변화 바람 불어와” | 육사 안동 이전 … 억울함 없도록 하겠다 | 350년간 네덜란드의 식민지… 아픔 많은 섬나라 | [사설] 육사·우주청 둘 다 패싱한 이재명의 궤변 | 尹, 호남·제주 청년들 지지에 ""변화의 바람 불어와"" | 우주청·행정수도… 충청권 공약보따리 푼 이재명"
2022-02-14,368,1.9,10.7,-5.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,"함안 역사 품은 길 거닐며 선생의 고귀한 정신 되새겨요 | 이재명 민주당 대선 후보 충남 시·군 공약 보니 | 이재명 ""육사 안동 이전"" vs. 윤석열 ""사드 추가 배치"" | 전북 청년 진짜 표심은… 여야 지지선언 경쟁 | 윤석열 “오늘 1000여명 호남·제주 청년들 지지 선언 감사” | 민주당 경북선대위 15일 도·시·군청 앞서 동시 대선 출정식 | 충남이 오래 공들인 육사 안동이전 공약 재고 마땅"
2022-02-15,2010,-3.1,0.0,-5.5,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,
2022-02-16,1253,-5.9,-3.5,-7.9,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"안성3.1운동기념관, 독립운동 역사 보존·계승 캠페인 | 안성3.1운동기념관, 유물 및 자료 기증 캠페인 '드림(Dream)' 추진 | 안성3.1운동기념관 유물 및 자료 기증 캠페인 ‘드림(Dream)’ | 안성3.1운동기념관, 유물 및 자료 기증 캠페인 '드림(Dream)' 진행 | 안성3.1운동기념관 유물 및 자료 기증 캠페인 ‘드림(Dream)’ | 역사 보존·계승 위해…안성3.1운동기념관, 유물·자료 기증 캠페인 '드림(... | [헬로 이슈토크] 면암 최익현 선생 재조명…모덕사 소장유물 기록화 사업 | 경기도 박물관·미술관, AI·메타버스 입고 스마트 미래로 | [성기숙의 문화읽기]대(代)를 이은 무용가의 삶"
2022-02-17,1346,-6.1,-1.2,-10.2,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"일제강점기 독립운동 보드게임 생겼다…독립운동 체험 | 안성3.1운동기념관, 3.1절 기념 체험행사 '비대면으로 개최' | 안동서 육군사관학교 유치 운동 재점화…임청각서 발기인대회 | 김포시 독립운동기념관, 디지털 박물관으로 도약...'스마트 박물관 구축지원 ... | [안성시] 안성3.1운동기념관, 유물 및 자료 기증 '드림' 캠페인 진행 | 안성3.1운동기념관, 체험행사 비대면 개최 | 안성시, 3.1절 기념행사 비대면 특화프로그램 진행 | 용산역사박물관 다음달 개관…용산구 ""순국선열의 도시로"" | [이번주의 문화소식]"
2022-02-18,1834,-2.9,5.9,-12.7,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"경남동부보훈지청, '주기철 목사 기념관' 2월 현충시설 선정 | 2022년 스마트 박물관 구축지원사업 최종 선정"
2022-02-19,3799,-0.6,3.4,-4.8,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,"안성3.1운동기념관, 제103주년 3.1절기념 체험행사 비대면 개최"
2022-02-20,3283,-3.7,-0.8,-6.6,0.5,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.0,"함안의 역사를 품은 대암 이태준 기념관…‘함안독립공원 길’을 거닐다 | 안동 임하면 산불 2시간 10분 만에 진화…열화상 드론 현장 배치(종합) | [속보] 안동 육사이전·백신산업, ""여·야 대선후보 공약 실현위한 준비 착착... | [김인철의 만남] 더불어민주당 이정문 의원(충남 천안병)"
2022-02-21,445,-2.1,5.3,-10.2,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,"[소년중앙] 수많은 독립운동가들과 함께하는 특별한 여행 | 김포시독립운동기념관, '스마트 박물관'으로 재탄생"
2022-02-22,1746,-3.0,2.2,-6.7,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"충남 공주시, 내달 1일 ‘독립운동기념관’ 문 연다 | 충남 공주 독립운동기념관 개관…102명 공훈 등 전시 | 공주시 '독립운동기념관' 3월 1일 개관 | 공주시 '독립운동기념관' 3.1일 개관 | 공주시 '독립운동기념관', 3월 1일 개관 | 공주의 독립운동 역사 한 눈에 ··· 공주독립운동기념관 개관 | 2월 23일 알림 | 공주시, 독립운동기념관 3월 1일 개관 | 3.1절 앞두고 광주서 일제 군사시설 추정 벙커 1곳 발견"
2022-02-23,1415,-5.3,-0.2,-11.7,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"오산시, 제103주년 3.1절 기념 전시회 개최 | 공주시, ‘독립운동기념관’ 다음달 1일 개관 | 독립운동·희생정신 배우고 휴식도 즐기고 | 오산시, 제103주년 3.1절 기념 전시회 개최 | 오산시, 제103주년 3.1절 기념 전시회 개최 | 순국선열 뜻 기려… 오산시, '제103주년 3.1절 기념 전시회' 개최 | 의령군, 행안부 ‘인구감소지역 소생활권 활성화 사업’ 공모 선정 [의령소식... | 의병박물관, 삼일절 맞아 '윤봉길 특별전' 개최 | 광주서 일제 군사시설 추정 벙커 1곳 발견"
2022-02-24,1847,-3.6,3.6,-11.8,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,"독립기념관, 제103주년 3.1절 기념식 자체 행사로 거행 | 독립기념관, 제103주년 3.1절 기념식 자체 행사로 진행 | 3.1절 103주년 맞아 상해 독립신문 원본 첫 공개 | 상해판 ‘독립신문’ 유일본 원본 최초 공개 | 임정기념관장 ‘공모’로 선발한다 | '어서와' 필릭스X다니엘X알베르토, 韓 역사 투어 ""日 만행 끔찍…인정하고 사... | 광주 도심서 학계 미발표된 일제 군 시설물 4곳 발견 | 의령군 의병박물관, 삼일절 맞아 ‘윤봉길 특별전’ 개최 | 재단장하는 소무의도 '섬이야기 박물관'... 3월 중순 개장"
2022-02-25,2056,0.7,10.4,-9.1,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"독립기념관, 제103주년 3.1절 기념식 자체 행사로 거행 | 3.1절 103주년 특집 / 김산의진 의병장 리기찬 지사 | 제103주년 3.1운동 전국교회 연합기도회, “3.1운동 계승, 민족 화합 · 평화... | 다니엘 소신 발언 “일본인, 일제강점기 역사 무지 심각해”(어서와)[어제TV] | 강북구의회 행정보건위원회, 근현대사기념관 방문 | 세종시교육청, 체험과 참여 중심의 역사교육 추진 | '함께 떠나는 세종 지역사' 들고 역사탐방 떠나볼까 | 세종시교육청, '2022학년도 역사교육 활성화 추진 계획' 수립·시행 | 서구 도심에서 발견된 일제시설...""활용방안 마련되길"" | 세종시교육청, 체험과 참여 중심의 역사교육 실시"
2022-02-26,4881,5.1,12.3,-2.5,0.6,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,"독립운동 시작: 을미의병과 2차 동학농민혁명의 비교 | 대한독립만세··· 기억하다 그날의 함성! | 서울 강북의회 행정보건위원회, 근현대사기념관 현장활동 실시 | 구한말 순국지사 정두흠 운암집(雲巖集) 100여년 만에 국역 | [일본 역사인식문제연구회 논문] 최근 한국의 ‘안티 반일’ 움직임에 대해서"
2022-02-27,7160,3.0,10.5,-3.8,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10.0,"광주학생독립운동기념회관, ‘광주정신 역사탐방 프로그램 대비 강사 역량강화... | 김구 선생 맏며느리 안미생 선생 독립유공자 포상 | 3.1운동' 유관순의 얼을 콘텐츠로 새기는 청년들 | 공주시, 삼일절 맞아 공주 독립운동기념관 개관 | 나라 위해 독립운동 참여했지만 가족에 돌아가지 못한 공적 | 독립기념관, 제103주년 3.1절 기념식 자체 행사로 거행 | 정부, 김구 선생 맏며느리 안미생 선생에 건국포장 추서 | 삼일절 맞아 애국지사 희생ㆍ공훈 되새긴다 | 세종시교육청, 체험과 참여 중심의 역사교육 한다 | 의병박물관, 삼일절 맞아 ‘윤봉길 특별전’"
2022-02-28,373,3.9,12.5,-4.7,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.0,"3월의 독립운동가에 군산 3·5 만세운동 주역 선정 | 독립기념관, 3월의 독립운동가 전시회 개최 | 3.1절 역사상 가장 중요한 사건 | 공주시 '항일 독립운동 유공자 13명' 포상자로 선정 | 보훈처, 제103주년 3.1절 계기 안미생 선생 등 219명 독립유공자 포상 | 안성3.1운동기념관, 경기도 미전수 독립유공자 건국훈장 특별기획전 개최 | [소년중앙] “대한 독립 만세!” “대한 독립 만세!” 이름 없는 영웅들을 만... | 한남대 초대총장 윌리엄 린튼, '3월의 독립운동가' 선정 | 103주년 맞는 3.1절'…곳곳에서 독립만세운동 조명 프로그램 진행 | 도전 독립벨·특별 경정 등 도내 곳곳서 3.1절 행사 | 광주, 'AI-메타버스 융합도시' 표방했지만 3.1절 행사는 여전히 아날로그 | 그 해 봄 천안 입장에 메아리친 광부와 소녀들의 '독립만세' | 광주학생독립운동기념회관, 광주정신 역사탐방 강사 연수 진행 | [기고] 3.1혁명 103주년과 20대 대통령 선거를 맞으며, 외국인 독립유공자를... | 순국 101주년 기념 ‘박상진과 동지들’ 특별 전시 | [제103주년 3.1절] 나라 위해 목숨 바쳤는데… 국가만 모른다 | 메타버스로 느껴보는 1919년 3월 1일의 서대문형무소 | 국립이천호국원, 여주 이천 어린이들 '3.1절 계기 나라사랑 체험' | 의령 의병박물관 삼일절 윤봉길 특별전"
